"aaa",1690,"champagne bottle stopper (Dom Pierre Perignon - France)","Inventions","bbb"
"aaa",1691,"first washing machine patent (John Tyzacke - England).","Inventions","bbb"
"aaa",1695,"matrimonial announcement (John Houghton - England).","Inventions","bbb"
"aaa",1698,"atmospheric non-reciprocating steam engine for mine drainage (Thomas Savery - England).","Inventions","bbb"
"aaa",1699,"obtaining phosphorus (Henning Brand - Bavaria).","Inventions","bbb"
"aaa",1700,"beginnings of mass production (Christion Polhem - Sweden)","Inventions","bbb"
"aaa",1707,"steamship prototype (Denis Papin - France).","Inventions","bbb"
"aaa",1709,"Saxon kaolin porcelain (Johann Böttger - Meissen).","Inventions","bbb"
"aaa",1711,"first piano (Bartolomeo Cristofori - Italy).","Inventions","bbb"
"aaa",1712,"reciprocating atmospheric steam engine for pumping water from mines (Thomas Newcomen - England).","Inventions","bbb"
"aaa",1714,"three basic laws of motion of bodies (Isaac Newton - England).","Inventions","bbb"
"aaa",1715,"modern diving suit, resistant to pressure (John Lethbridge - England).","Inventions","bbb"
"aaa",1716,"idea for a hovercraft (Emanuel Swedenborg - Sweden).","Inventions","bbb"
"aaa",1718,"mercury thermometer (Daniel Fahrenheit - Germany).","Inventions","bbb"
"aaa",1720,"metal drills and gear machines","Inventions","bbb"
"aaa",1720,"theodolite (Jonathan Sisson - England).","Inventions","bbb"
"aaa",1727,"first photographs (Johann Heinrich Schulze - Germany).","Inventions","bbb"
"aaa",1729,"achromatic lens (Chester Moore Hall - England).","Inventions","bbb"
"aaa",1731,"pyrometer (Pieter van Musschenbroek - Netherlands)","Inventions","bbb"
"aaa",1731,"sextant (John Hadley - England).","Inventions","bbb"
"aaa",1732,"steam engine (Newcomen) to drive rotary machines (Abraham Darby - England).","Inventions","bbb"
"aaa",1733,"mechanical weaving shuttle (John Kay - England)","Inventions","bbb"
"aaa",1733,"pram (Wiliam Kent - England).","Inventions","bbb"
"aaa",1735,"smelting iron using only coke (Darby - England)","Inventions","bbb"
"aaa",1735,"the first plant system (Carol Linnaeus - Sweden).","Inventions","bbb"
"aaa",1738,"horse tram (Whiteharen - England).","Inventions","bbb"
"aaa",1741,"the beginnings of mechanical spinning (Lewis Paul and John Wyatt - England)","Inventions","bbb"
"aaa",1741,"platinum in Europe (Charles Wood - England).","Inventions","bbb"
"aaa",1741,"the first Chain Bridge over the River Tees (England)","Inventions","bbb"
"aaa",1742,"establishing a temperature scale based on the freezing and boiling of water (Anders Celsius - Sweden)","Inventions","bbb"
"aaa",1742,"Franklin's Glockenspiel (Andrew Gordon - Germany).","Inventions","bbb"
"aaa",1742,"the first indoor swimming pool (UK)","Inventions","bbb"
"aaa",1745,"the Leyden bottle (Ewald von Kleist - Prussia), the first condenser (Pieter van Musschenbroek - Holland).","Inventions","bbb"
"aaa",1746,"zinc was isolated as pure metal (Andreas Marggraf - Germany).","Inventions","bbb"
"aaa",1750,"the first simple water turbine (Ján Andrej Segner - Germany)","Inventions","bbb"
"aaa",1751,"nickel is discovered (Axel Frederic von Cronstedt - Sweden).","Inventions","bbb"
"aaa",1752,"lightning rod (Benjamin Franklin - USA)","Inventions","bbb"
"aaa",1752,"sunglasses (James Ayscough - England).","Inventions","bbb"
"aaa",1753,"discovery of electric induction (John Canton - England).","Inventions","bbb"
"aaa",1754,"the first iron rolling mill (Henry Cort - England).","Inventions","bbb"
"aaa",1756,"hydraulic cement (John Smeaton - England)","Inventions","bbb"
"aaa",1756,"people met mayonnaise (cook of Duke Richelieu - France).","Inventions","bbb"
"aaa",1758,"the world's first travel agency (Richard Cox - England).","Inventions","bbb"
"aaa",1759,"marine chronometer (John Harrison - England).","Inventions","bbb"
"aaa",1760,"first roller skates (Joseph Merlin - Belgium)","Inventions","bbb"
"aaa",1760,"the first hard coal mines in Poland.","Inventions","bbb"
"aaa",1761,"coal mining machine (Michael Menzies - England).","Inventions","bbb"
"aaa",1762,"first sandwich (Lord Sandwich - England)","Inventions","bbb"
"aaa",1762,"the first electrophore (Johan C. Wilcke - Sweden).","Inventions","bbb"
"aaa",1763,"first puzzle (John Spilsbury - England).","Inventions","bbb"
"aaa",1764,"mechanical spinner (James Hargreaves - England).","Inventions","bbb"
"aaa",1766,"isolating hydrogen (Henry Cavendish - England)","Inventions","bbb"
"aaa",1766,"mailbox (Prussia).","Inventions","bbb"
"aaa",1768,"hydrometer (Antoine Baumé - France).","Inventions","bbb"
"aaa",1769,"industrial steam engine (James Watt - England)","Inventions","bbb"
"aaa",1769,"modern circus (Philip Astley - England).","Inventions","bbb"
"aaa",1770,"introduction of the power unit horsepower (James Watt - England)","Inventions","bbb"
"aaa",1770,"nitrogen was isolated (Carl W. Scheele - Sweden)","Inventions","bbb"
"aaa",1770,"the eraser was invented (Joseph Priestley - England)","Inventions","bbb"
"aaa",1771,"steam vehicle (Nicolas J. Cugnot - France).","Inventions","bbb"
"aaa",1772,"the first android with programmable memory (Pierre Jaquet-Droz - Switzerland)","Inventions","bbb"
"aaa",1772,"laughing gas (Joseph Priestley - England).","Inventions","bbb"
"aaa",1773,"introduction to mechanics of the concept of pair of forces (Charles Coulomb - France).","Inventions","bbb"
"aaa",1774,"obtaining pure oxygen in the laboratory (Joseph Priestley - England)","Inventions","bbb"
"aaa",1774,"chlorine mixed with air (Carl W. Scheele - Sweden)","Inventions","bbb"
"aaa",1774,"the first air analysis (Antoine L. Lavousier - France)","Inventions","bbb"
"aaa",1775,"discovery allowing the construction of a hygrometer (Horace de Saussure - Switzerland).","Inventions","bbb"
"aaa",1776,"submarine (David Bushnell - USA)","Inventions","bbb"
"aaa",1776,"first cocktail (Betsy Flanagan - USA).","Inventions","bbb"
"aaa",1776,"wood planer (Hatton - England)","Inventions","bbb"
"aaa",1777,"soda water (Joseph Priestley - England)","Inventions","bbb"
"aaa",1777,"desk (Jean-Henri Riesener - France).","Inventions","bbb"
"aaa",1778,"molybdenum was discovered (Carl W. Scheele - Sweden).","Inventions","bbb"
"aaa",1779,"the first cast iron arch bridge (England)","Inventions","bbb"
"aaa",1779,"graphite recognized as a type of carbon (Carl W. Scheele - Sweden).","Inventions","bbb"
"aaa",1779,"discovery of glycerin (Carl W. Scheele - Sweden)","Inventions","bbb"
"aaa",1780,"steel rope (France)","Inventions","bbb"
"aaa",1780,"electric lighter (Basel)","Inventions","bbb"
"aaa",1780,"a steel writing pen (Harrison)","Inventions","bbb"
"aaa",1781,"determination of the chemical composition of water and air (Henry Cavendish - England).","Inventions","bbb"
"aaa",1782,"fully usable steam engine (James Watt - England).","Inventions","bbb"
"aaa",1783,"hot air balloon (brothers Joseph and Jaques Montgolfier - France)","Inventions","bbb"
"aaa",1783,"pure tungsten was isolated (José and Fausto Elhuyar - Spain).","Inventions","bbb"
"aaa",1783,"steam powered boat (Claude d'Abbans - France)","Inventions","bbb"
"aaa",1784,"determination of the chemical composition of ammonia (Claude L. Berthollet - France).","Inventions","bbb"
"aaa",1785,"balloon flight over the English Channel (Jean-Pierre Blanchard, John Jeffries - France / USA).","Inventions","bbb"
"aaa",1786,"first thresher (Andrew Meikle - England)","Inventions","bbb"
"aaa",1786,"industrial sugar production (Prussia).","Inventions","bbb"
"aaa",1786,"galvanized sheet was produced","Inventions","bbb"
"aaa",1787,"power loom (Edmund Cartwright - England).","Inventions","bbb"
"aaa",1788,"steam engine speed regulator (James Watt - England)","Inventions","bbb"
"aaa",1788,"first graduation (Karl Abraham von Zedlitz - Prussia).","Inventions","bbb"
"aaa",1789,"carbon was included among the elements (Antoine Lavoisier - France)","Inventions","bbb"
"aaa",1789,"discovery of uranium (Martin. H. Klaproth - Germany).","Inventions","bbb"
"aaa",1790,"a guillotine prototype was constructed (Joseph Guillotin - France)","Inventions","bbb"
"aaa",1790,"shoelaces in a modern form (England).","Inventions","bbb"
"aaa",1790,"the first vernier caliper (England)","Inventions","bbb"
"aaa",1791,"a gas turbine was patented (John Barber - England)","Inventions","bbb"
"aaa",1791,"titanium was discovered (William Gregor - England).","Inventions","bbb"
"aaa",1791,"semaphore optical telegraph (Claude Chappe - France)","Inventions","bbb"
"aaa",1792,"gas lighting (William Murdock - England)","Inventions","bbb"
"aaa",1792,"ambulance (Baron Dominique Jean Larey - France).","Inventions","bbb"
"aaa",1794,"the first optical telegraph line (Claude Chappe - France)","Inventions","bbb"
"aaa",1794,"ball bearing (Philip Vaughan - Wales).","Inventions","bbb"
"aaa",1795,"hydraulic press (Joseph Bramah - England)","Inventions","bbb"
"aaa",1795,"first corkscrew patent (Samuel Henshall - England).","Inventions","bbb"
"aaa",1796,"lithograph (Alois Senefelder - Germany)","Inventions","bbb"
"aaa",1796,"beginning of preventive vaccinations (Edward Jenner - England).","Inventions","bbb"
"aaa",1796,"hydraulic cement (James Parker - UK)","Inventions","bbb"
"aaa",1797,"first parachute jump (André-Jacques Garnerin - France)","Inventions","bbb"
"aaa",1797,"discovery of chromium (Louis Nicolas Vauqellin - France).","Inventions","bbb"
"aaa",1799,"a gas mask was constructed (Alexander von Humboldt - Germany)","Inventions","bbb"
"aaa",1799,"a gas heater was built (Philippe Lebon - France).","Inventions","bbb"
"aaa",1800,"electric battery (Alessandro Volta - Italy)","Inventions","bbb"
"aaa",1800,"the first mower with knives (R. Mearos - England)","Inventions","bbb"
"aaa",1800,"infrared radiation (Friedrich Wilhelm Herschel - England)","Inventions","bbb"
"aaa",1801,"road locomotive (steam car: R. Trevithick-England)","Inventions","bbb"
"aaa",1801,"the first galvanoscope (P. Simon)","Inventions","bbb"
"aaa",1801,"patent for a gas engine with electric ignition (P. Lebon - France)","Inventions","bbb"
"aaa",1802,"industrial scale production of beet sugar (Achard, Dolessert)","Inventions","bbb"
"aaa",1802,"the first steamer equipped with a paddle wheel (W. Symington - Scotland).","Inventions","bbb"
"aaa",1802,"Gay-Lussac law (France), gas cooker (Z. Winzer - Germany)","Inventions","bbb"
"aaa",1803,"steam taxis run (London)","Inventions","bbb"
"aaa",1803,"a polygraph was constructed (J. Hawkins - England).","Inventions","bbb"
"aaa",1804,"mechanical workshop for pattern weaving (JM Jacquard - France)","Inventions","bbb"
"aaa",1804,"isolation of morphine (F. Serturner - Germany).","Inventions","bbb"
"aaa",1804,"bobbin sewing machine (England)","Inventions","bbb"
"aaa",1805,"the first land and water vehicle (O. Evans - USA)","Inventions","bbb"
"aaa",1805,"matches (Jan C. Chancel - France)","Inventions","bbb"
"aaa",1805,"gas torch for metal cutting (Stone - England)","Inventions","bbb"
"aaa",1806,"gas factory lighting (W. Murdock - England)","Inventions","bbb"
"aaa",1806,"a machine for the production of wood screws (F. Japy)","Inventions","bbb"
"aaa",1806,"coffee maker (B. Thompson - Count Rumford)","Inventions","bbb"
"aaa",1807,"the concept of energy (T. Young - England)","Inventions","bbb"
"aaa",1807,"pedal boat (approximate time, location unknown)","Inventions","bbb"
"aaa",1807,"practical steamboat (R. Fulton - USA)","Inventions","bbb"
"aaa",1808,"steam railway on rails (R. Trevithick - England)","Inventions","bbb"
"aaa",1808,"magnesium was isolated (H. Davy - England)","Inventions","bbb"
"aaa",1808,"band saw for woodworking (W. Newberry - England)","Inventions","bbb"
"aaa",1809,"paraffin was discovered (JN von Fusch)","Inventions","bbb"
"aaa",1810,"canned food (N. Appert - France)","Inventions","bbb"
"aaa",1810,"electric telegraph (T. von Soemmering - Germany)","Inventions","bbb"
"aaa",1810,"metal can (P. Durant - England)","Inventions","bbb"
"aaa",1811,"high-speed steam printing machine (F. Koenig - England)","Inventions","bbb"
"aaa",1811,"law of Avogadro (A. Avogadro - Italy)","Inventions","bbb"
"aaa",1811,"explanation of the fart phenomenon - gyroscope (S. Poisson - France)","Inventions","bbb"
"aaa",1812,"scale for determining the hardness of minerals (F. Mohs - Germany)","Inventions","bbb"
"aaa",1812,"the chain railway (W. and E. Chapman - Great Britain).","Inventions","bbb"
"aaa",1812,"theory of formation of planetary systems (PS de Laplace - France)","Inventions","bbb"
"aaa",1813,"running bike (FD Sauevbronn)","Inventions","bbb"
"aaa",1813,"prototype of a circular saw (T. Babbitt - USA).","Inventions","bbb"
"aaa",1814,"the first steamship of war (R. Fulton - USA)","Inventions","bbb"
"aaa",1814,"spectrometer was built (J. Fraunhofer - Germany).","Inventions","bbb"
"aaa",1815,"first gas meter (S. Clegg - Great Britain).","Inventions","bbb"
"aaa",1816,"stethoscope (TH Laennec)","Inventions","bbb"
"aaa",1816,"fire extinguisher (G. Manby - England)","Inventions","bbb"
"aaa",1816,"mining safety lamp (H. Davy - England)","Inventions","bbb"
"aaa",1817,"scooter (??? - Germany)","Inventions","bbb"
"aaa",1817,"selenium was isolated (JJ Berzelius - Sweden).","Inventions","bbb"
"aaa",1817,"cadmium discovered (F. Stromeyer - Germany)","Inventions","bbb"
"aaa",1818,"milling machine with automatic table movement (E. Whitney - USA)","Inventions","bbb"
"aaa",1818,"stearin candle (H. Braconnot - France).","Inventions","bbb"
"aaa",1819,"sailed steamer ""Savannah"" crosses the Atlantic (USA).","Inventions","bbb"
"aaa",1820,"phenomenon of electromagnetism (H. CH. Oersted - Denmark)","Inventions","bbb"
"aaa",1820,"lead pipe extrusion method (T. Burr - England)","Inventions","bbb"
"aaa",1820,"basic laws of electromagnetism (A. Ampère - France)","Inventions","bbb"
"aaa",1821,"construction of a stopwatch (FJ Arago - France)","Inventions","bbb"
"aaa",1821,"harmonica - organ (Ch. Buschman - Germany).","Inventions","bbb"
"aaa",1822,"the first typesetting machine (W. Church)","Inventions","bbb"
"aaa",1822,"an arithmometer was created - the first mass-produced later (Charles X. Thomas - France).","Inventions","bbb"
"aaa",1822,"use of shower in hydrotherapy (V. Priessnitz - Austria)","Inventions","bbb"
"aaa",1823,"the first waterproof fabrics (Ch. Mackintosh)","Inventions","bbb"
"aaa",1823,"lighter (JW Döebereiner - Germany),","Inventions","bbb"
"aaa",1824,"portland cement (J. Aspdin - England)","Inventions","bbb"
"aaa",1824,"machine gun (J. Perkins - USA)","Inventions","bbb"
"aaa",1824,"artificial leather (T. Hancock - England)","Inventions","bbb"
"aaa",1825,"the first Stockton–Darlington public railway (G. Stephenson - England)","Inventions","bbb"
"aaa",1825,"writing for the blind (L. Braille)","Inventions","bbb"
"aaa",1825,"tracks for vehicles (G. Caulcy - England)","Inventions","bbb"
"aaa",1826,"beginnings of photography (JN Niepce - France)","Inventions","bbb"
"aaa",1826,"ship propeller (J. Ressel)","Inventions","bbb"
"aaa",1826,"the first Polish polytechnic was opened in Warsaw","Inventions","bbb"
"aaa",1827,"multi-stage action turbine (W. Zahn)","Inventions","bbb"
"aaa",1827,"shelter at Morskie Oko (E. Homolacs - Poland).","Inventions","bbb"
"aaa",1828,"the first electric motor (Á. Jedlik - Hungary)","Inventions","bbb"
"aaa",1828,"rifle with an inertia firing pin (JN Dreyse - Germany).","Inventions","bbb"
"aaa",1829,"chain stitch and a machine to make it (B. Thimonier - France)","Inventions","bbb"
"aaa",1829,"the ""Rocket"" locomotive was built (G. Stephenson - England)","Inventions","bbb"
"aaa",1829,"the first attempt to arrange the roots - the Döbereiner triad (Döbereiner - Germany)","Inventions","bbb"
"aaa",1830,"patent for the construction of a sewing machine (B. Thimonnier - France)","Inventions","bbb"
"aaa",1830,"milling machine (United States)","Inventions","bbb"
"aaa",1830,"pressed glass (C. Baccarat)","Inventions","bbb"
"aaa",1831,"base units: millimeter, milligram and second (CF Gauss - Germany)","Inventions","bbb"
"aaa",1831,"electric bell (L. Cowen -USA)","Inventions","bbb"
"aaa",1831,"electromagnetic induction (M. Faraday - England)","Inventions","bbb"
"aaa",1832,"the first alternating current generator (H. Pixii - France)","Inventions","bbb"
"aaa",1832,"clothes peg (S. Pryor - USA).","Inventions","bbb"
"aaa",1832,"rear-loading hunting rifle (C. Lefaucheux - France)","Inventions","bbb"
"aaa",1833,"electric quartz clock (Scheibe, Adelsberger - Germany).","Inventions","bbb"
"aaa",1834,"practical mechanical harvester (C. Mc Cormick - USA)","Inventions","bbb"
"aaa",1834,"capsules for packaging liquid drugs (M. Mothes)","Inventions","bbb"
"aaa",1834,"battery electric motor (MH Jacobi - Russia)","Inventions","bbb"
"aaa",1835,"Samuel Colt patents percussion revolver (US)","Inventions","bbb"
"aaa",1835,"fireproof safe (Charles and Jeremiah Chubb - USA),","Inventions","bbb"
"aaa",1835,"John Frederic Daniel builds a galvanic cell (England)","Inventions","bbb"
"aaa",1836,"steam pile driver (Cowdin - USA)","Inventions","bbb"
"aaa",1836,"acetylene was discovered (E. Davy - England).","Inventions","bbb"
"aaa",1836,"spinning clothes dryer (Penzoldt - France)","Inventions","bbb"
"aaa",1837,"practical electromagnetic telegraph (S. Morse - USA)","Inventions","bbb"
"aaa",1837,"tomato ketchup (England)","Inventions","bbb"
"aaa",1837,"production of synthetic gemstones (A. Gaudin)","Inventions","bbb"
"aaa",1838,"the first screw-propelled sea-going steamer (Smith - England)","Inventions","bbb"
"aaa",1838,"railway telegraph (Ch. Wheatstone, Cooke - England)","Inventions","bbb"
"aaa",1838,"ship propeller (Ericsson - USA)","Inventions","bbb"
"aaa",1839,"beginnings of photography - daguerreotype (Daguerre - France)","Inventions","bbb"
"aaa",1839,"electroplating (Jacobi - Russia)","Inventions","bbb"
"aaa",1839,"vertical lathe (Bodmer - Switzerland)","Inventions","bbb"
"aaa",1840,"artificial fertilizers in agriculture (Liebig - Germany)","Inventions","bbb"
"aaa",1840,"obtaining cellulose from wood (A. Payen)","Inventions","bbb"
"aaa",1840,"key and telegraph alphabet (FB Morse - USA)","Inventions","bbb"
"aaa",1841,"standardized inch thread (J. Whitworth - England)","Inventions","bbb"
"aaa",1841,"ohmmeter (Ch. Poggendorff).","Inventions","bbb"
"aaa",1841,"the establishment of three-color traffic lights on the railway (England)","Inventions","bbb"
"aaa",1842,"a steam hammer in use (Nasmyth - England)","Inventions","bbb"
"aaa",1842,"first postcard (M. Egley - England).","Inventions","bbb"
"aaa",1842,"book stitching machine (T. Richardson)","Inventions","bbb"
"aaa",1843,"the first fertilizer factory (Lawes - England)","Inventions","bbb"
"aaa",1843,"production of ebonite (T. Hancock - England)","Inventions","bbb"
"aaa",1843,"a steam digger (G. Otis)","Inventions","bbb"
"aaa",1844,"intercity Washington–Baltimore telegraph line (S. Morse - USA)","Inventions","bbb"
"aaa",1844,"electric clock (A. Bain - Scotland).","Inventions","bbb"
"aaa",1844,"roasted portland cement (Johnson - England)","Inventions","bbb"
"aaa",1845,"turret lathe (S. Fitch - USA)","Inventions","bbb"
"aaa",1845,"discovery of fluorescence (Brewster)","Inventions","bbb"
"aaa",1845,"in London, an electric bulb light - a candelabra (Starr)","Inventions","bbb"
"aaa",1846,"sewing machine (E. Howe - USA)","Inventions","bbb"
"aaa",1846,"first operation under ether anesthesia (USA)","Inventions","bbb"
"aaa",1846,"rotary printing machine (E. Howe - USA)","Inventions","bbb"
"aaa",1847,"law of conservation of energy (H. von Helmholte - Germany)","Inventions","bbb"
"aaa",1847,"magnifier with two lenses (magnification up to 120 times: C. Zeiss - Germany)","Inventions","bbb"
"aaa",1847,"the Doppler principle (Austria)","Inventions","bbb"
"aaa",1848,"naval mine (EW Siemens - Germany)","Inventions","bbb"
"aaa",1848,"chewing gum (J. Curtis - USA)","Inventions","bbb"
"aaa",1848,"patent for a dental chair (W. Hanchett - USA)","Inventions","bbb"
"aaa",1849,"mechanical refrigerator (Gorvie - USA)","Inventions","bbb"
"aaa",1849,"dry cleaning (Jean-Baptiste Jolly - France).","Inventions","bbb"
"aaa",1849,"safety pin (W. Hunt - USA)","Inventions","bbb"
"aaa",1850,"first photograph of the Moon (C. Bond - USA)","Inventions","bbb"
"aaa",1850,"proving the rotation of the Earth (L. Foucault)","Inventions","bbb"
"aaa",1850,"gas burner (W. Bunsen - Germany)","Inventions","bbb"
"aaa",1851,"an undersea telegraph line (Dover–Calais)","Inventions","bbb"
"aaa",1851,"telephoto lens (J. Porro - Italy)","Inventions","bbb"
"aaa",1851,"Glasgow's first railway ferry","Inventions","bbb"
"aaa",1852,"airship prototype (HJ Giffard - France)","Inventions","bbb"
"aaa",1852,"the first gyroscope (J. Foucault - France).","Inventions","bbb"
"aaa",1853,"oil lamp (Ignacy Łukasiewicz - Poland)","Inventions","bbb"
"aaa",1853,"potato chips (G. Crum - USA)","Inventions","bbb"
"aaa",1853,"absolute temperature scale (lord Kelvin - England)","Inventions","bbb"
"aaa",1854,"extraction and processing of crude oil (I. Łukasiewicz - Poland)","Inventions","bbb"
"aaa",1854,"first asphalt road (Merion - France)","Inventions","bbb"
"aaa",1854,"the first electric light bulb (Goebel - Germany)","Inventions","bbb"
"aaa",1855,"matches (J and K. Lundström - Sweden)","Inventions","bbb"
"aaa",1855,"the first ribbon typewriter (G. Ravizza - Italy)","Inventions","bbb"
"aaa",1855,"printing telegraph (D. Hughes - England)","Inventions","bbb"
"aaa",1856,"steel refining in converter (H. Bessemer - England)","Inventions","bbb"
